uptime_ms,rpm,speed_kmh,map_kpa,iat_c,coolant_c,ve_pct,maf_gs,fuel_gs,instant_Lh,instant_L100km,trip_km,trip_fuel_L,trip_avg_L100km,can_status,trip_cost_bs,baro_kpa,baro_is_estimated
754491,887,0.0,20.0,16.0,79.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1358,0.00,1,0.95,63.0,0
755491,890,0.0,20.0,16.0,79.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1360,0.00,1,0.95,63.0,0
756491,896,0.0,20.0,16.0,79.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1361,0.00,1,0.95,63.0,0
757491,896,0.0,20.0,16.0,79.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1363,0.00,1,0.95,63.0,0
758491,890,0.0,20.0,16.0,79.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1364,0.00,1,0.95,63.0,0
759491,890,0.0,20.0,16.0,79.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1365,0.00,1,0.95,63.0,0
760491,895,0.0,20.0,16.0,79.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1367,0.00,1,0.95,63.0,0
761491,893,0.0,20.0,16.0,79.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1368,0.00,1,0.95,63.0,0
762491,896,0.0,20.0,16.0,79.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1370,0.00,1,0.95,63.0,0
763491,891,0.0,20.0,16.0,79.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1371,0.00,1,0.95,63.0,0
764491,885,0.0,20.0,16.0,79.0,63.2,1.46,0.102,0.49,0.00,0.000,0.1372,0.00,1,0.96,63.0,0
765491,886,0.0,20.0,16.0,80.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1374,0.00,1,0.96,63.0,0
766491,898,0.0,20.0,16.0,80.0,63.5,1.49,0.103,0.50,0.00,0.000,0.1375,0.00,1,0.96,63.0,0
767491,896,0.0,20.0,16.0,80.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1377,0.00,1,0.96,63.0,0
768491,891,0.0,20.0,16.0,80.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1378,0.00,1,0.96,63.0,0
769491,878,0.0,19.0,16.0,80.0,63.1,1.37,0.096,0.46,0.00,0.000,0.1379,0.00,1,0.96,63.0,0
770491,875,0.0,20.0,16.0,80.0,63.1,1.44,0.100,0.48,0.00,0.000,0.1380,0.00,1,0.96,63.0,0
771491,884,0.0,20.0,16.0,80.0,63.2,1.46,0.103,0.50,0.00,0.000,0.1382,0.00,1,0.96,63.0,0
772491,884,0.0,20.0,16.0,80.0,63.2,1.46,0.101,0.49,0.00,0.000,0.1383,0.00,1,0.96,63.0,0
773491,883,0.0,20.0,16.0,80.0,63.2,1.45,0.101,0.49,0.00,0.000,0.1385,0.00,1,0.96,63.0,0
774491,883,0.0,20.0,16.0,80.0,63.2,1.45,0.101,0.49,0.00,0.000,0.1386,0.00,1,0.96,63.0,0
775491,886,0.0,20.0,16.0,80.0,63.3,1.46,0.103,0.50,0.00,0.000,0.1387,0.00,1,0.97,63.0,0
776491,881,0.0,20.0,16.0,80.0,63.2,1.45,0.103,0.50,0.00,0.000,0.1389,0.00,1,0.97,63.0,0
777491,888,0.0,20.0,16.0,80.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1390,0.00,1,0.97,63.0,0
778491,884,0.0,20.0,16.0,80.0,63.2,1.46,0.103,0.50,0.00,0.000,0.1392,0.00,1,0.97,63.0,0
779491,889,0.0,20.0,16.0,80.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1393,0.00,1,0.97,63.0,0
780491,885,0.0,20.0,16.0,80.0,63.2,1.46,0.103,0.50,0.00,0.000,0.1394,0.00,1,0.97,63.0,0
781491,886,0.0,20.0,16.0,80.0,63.3,1.46,0.103,0.50,0.00,0.000,0.1396,0.00,1,0.97,63.0,0
782491,895,0.0,20.0,16.0,80.0,63.4,1.48,0.105,0.51,0.00,0.000,0.1397,0.00,1,0.97,63.0,0
783491,886,0.0,20.0,16.0,80.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1399,0.00,1,0.97,63.0,0
784491,890,0.0,20.0,16.0,80.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1400,0.00,1,0.97,63.0,0
785491,893,0.0,20.0,16.0,81.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1401,0.00,1,0.98,63.0,0
786491,893,0.0,20.0,16.0,80.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1403,0.00,1,0.98,63.0,0
787491,891,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1404,0.00,1,0.98,63.0,0
788491,886,0.0,20.0,16.0,81.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1405,0.00,1,0.98,63.0,0
789491,892,0.0,20.0,16.0,80.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1407,0.00,1,0.98,63.0,0
790491,891,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1408,0.00,1,0.98,63.0,0
791491,892,0.0,20.0,16.0,81.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1410,0.00,1,0.98,63.0,0
792491,887,0.0,20.0,16.0,81.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1411,0.00,1,0.98,63.0,0
793491,887,0.0,20.0,16.0,81.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1412,0.00,1,0.98,63.0,0
794491,895,0.0,20.0,16.0,81.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1414,0.00,1,0.98,63.0,0
795491,891,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1415,0.00,1,0.98,63.0,0
796491,892,0.0,20.0,16.0,81.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1416,0.00,1,0.99,63.0,0
797491,894,0.0,20.0,16.0,81.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1418,0.00,1,0.99,63.0,0
798491,890,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1419,0.00,1,0.99,63.0,0
799491,891,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1421,0.00,1,0.99,63.0,0
800491,883,0.0,20.0,16.0,81.0,63.2,1.45,0.101,0.49,0.00,0.000,0.1422,0.00,1,0.99,63.0,0
801491,894,0.0,20.0,16.0,81.0,63.4,1.48,0.104,0.50,0.00,0.000,0.1423,0.00,1,0.99,63.0,0
802491,896,0.0,20.0,16.0,81.0,63.4,1.48,0.105,0.51,0.00,0.000,0.1425,0.00,1,0.99,63.0,0
803491,892,0.0,20.0,16.0,81.0,63.4,1.47,0.104,0.50,0.00,0.000,0.1426,0.00,1,0.99,63.0,0
804491,892,0.0,20.0,16.0,81.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1427,0.00,1,0.99,63.0,0
805491,885,0.0,20.0,16.0,82.0,63.2,1.46,0.102,0.49,0.00,0.000,0.1429,0.00,1,0.99,63.0,0
806491,893,0.0,20.0,16.0,81.0,63.4,1.48,0.104,0.50,0.00,0.000,0.1430,0.00,1,1.00,63.0,0
807491,890,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1432,0.00,1,1.00,63.0,0
808491,888,0.0,20.0,16.0,81.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1433,0.00,1,1.00,63.0,0
809491,887,0.0,20.0,16.0,81.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1434,0.00,1,1.00,63.0,0
810491,891,0.0,20.0,16.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1436,0.00,1,1.00,63.0,0
811491,891,0.0,20.0,16.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1437,0.00,1,1.00,63.0,0
812491,893,0.0,20.0,16.0,82.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1438,0.00,1,1.00,63.0,0
813491,886,0.0,20.0,16.0,82.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1440,0.00,1,1.00,63.0,0
814491,892,0.0,20.0,16.0,82.0,63.4,1.47,0.104,0.50,0.00,0.000,0.1441,0.00,1,1.00,63.0,0
815491,892,0.0,20.0,16.0,82.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1442,0.00,1,1.00,63.0,0
816491,892,0.0,20.0,16.0,82.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1444,0.00,1,1.00,63.0,0
817491,894,0.0,20.0,16.0,82.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1445,0.00,1,1.01,63.0,0
818491,888,0.0,20.0,16.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1447,0.00,1,1.01,63.0,0
819491,888,0.0,20.0,16.0,82.0,63.3,1.47,0.104,0.50,0.00,0.000,0.1448,0.00,1,1.01,63.0,0
820491,890,0.0,20.0,16.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1449,0.00,1,1.01,63.0,0
821491,895,0.0,20.0,16.0,82.0,63.4,1.48,0.105,0.51,0.00,0.000,0.1451,0.00,1,1.01,63.0,0
822491,883,0.0,20.0,16.0,82.0,63.2,1.45,0.101,0.49,0.00,0.000,0.1452,0.00,1,1.01,63.0,0
823491,895,0.0,20.0,16.0,82.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1453,0.00,1,1.01,63.0,0
824491,885,0.0,20.0,16.0,82.0,63.2,1.46,0.101,0.49,0.00,0.000,0.1455,0.00,1,1.01,63.0,0
825491,893,0.0,20.0,16.0,82.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1456,0.00,1,1.01,63.0,0
826491,893,0.0,20.0,17.0,82.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1458,0.00,1,1.01,63.0,0
827491,891,0.0,20.0,17.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1459,0.00,1,1.02,63.0,0
828491,892,0.0,20.0,17.0,82.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1460,0.00,1,1.02,63.0,0
829491,895,0.0,20.0,17.0,82.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1462,0.00,1,1.02,63.0,0
830491,886,0.0,20.0,17.0,82.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1463,0.00,1,1.02,63.0,0
831491,896,0.0,20.0,17.0,82.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1464,0.00,1,1.02,63.0,0
832491,896,0.0,20.0,17.0,82.0,63.4,1.48,0.104,0.50,0.00,0.000,0.1466,0.00,1,1.02,63.0,0
833491,891,0.0,20.0,17.0,82.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1467,0.00,1,1.02,63.0,0
834491,887,0.0,20.0,17.0,83.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1469,0.00,1,1.02,63.0,0
835491,893,0.0,20.0,17.0,83.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1470,0.00,1,1.02,63.0,0
836491,888,0.0,20.0,17.0,83.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1471,0.00,1,1.02,63.0,0
837491,896,0.0,20.0,17.0,83.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1473,0.00,1,1.03,63.0,0
838491,895,0.0,20.0,17.0,83.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1474,0.00,1,1.03,63.0,0
839491,895,0.0,20.0,17.0,83.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1475,0.00,1,1.03,63.0,0
840491,891,0.0,20.0,17.0,83.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1477,0.00,1,1.03,63.0,0
841491,895,0.0,20.0,17.0,83.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1478,0.00,1,1.03,63.0,0
842491,893,0.0,20.0,17.0,83.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1480,0.00,1,1.03,63.0,0
843491,889,0.0,20.0,17.0,83.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1481,0.00,1,1.03,63.0,0
844491,890,0.0,20.0,17.0,83.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1482,0.00,1,1.03,63.0,0
845491,891,0.0,20.0,17.0,83.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1484,0.00,1,1.03,63.0,0
846491,893,0.0,20.0,17.0,83.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1485,0.00,1,1.03,63.0,0
847491,891,0.0,20.0,17.0,83.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1486,0.00,1,1.03,63.0,0
848491,891,0.0,20.0,17.0,83.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1488,0.00,1,1.04,63.0,0
849491,897,0.0,20.0,17.0,83.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1489,0.00,1,1.04,63.0,0
850491,896,0.0,20.0,17.0,83.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1490,0.00,1,1.04,63.0,0
851491,893,0.0,20.0,17.0,83.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1492,0.00,1,1.04,63.0,0
852491,896,0.0,20.0,17.0,83.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1493,0.00,1,1.04,63.0,0
853491,889,0.0,20.0,17.0,83.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1495,0.00,1,1.04,63.0,0
854491,894,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1496,0.00,1,1.04,63.0,0
855491,890,0.0,20.0,17.0,84.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1497,0.00,1,1.04,63.0,0
856491,890,0.0,20.0,17.0,83.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1499,0.00,1,1.04,63.0,0
857491,897,0.0,20.0,17.0,84.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1500,0.00,1,1.04,63.0,0
858491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1501,0.00,1,1.05,63.0,0
859491,892,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1503,0.00,1,1.05,63.0,0
860491,903,0.0,20.0,17.0,84.0,63.6,1.49,0.104,0.50,0.00,0.000,0.1504,0.00,1,1.05,63.0,0
861491,897,0.0,20.0,17.0,84.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1506,0.00,1,1.05,63.0,0
862491,891,0.0,20.0,17.0,84.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1507,0.00,1,1.05,63.0,0
863491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1508,0.00,1,1.05,63.0,0
864491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1510,0.00,1,1.05,63.0,0
865491,894,0.0,20.0,17.0,84.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1511,0.00,1,1.05,63.0,0
866491,896,0.0,20.0,17.0,84.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1512,0.00,1,1.05,63.0,0
867491,889,0.0,20.0,17.0,84.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1514,0.00,1,1.05,63.0,0
868491,895,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1515,0.00,1,1.05,63.0,0
869491,891,0.0,20.0,17.0,84.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1516,0.00,1,1.06,63.0,0
870491,899,0.0,20.0,17.0,84.0,63.5,1.48,0.103,0.50,0.00,0.000,0.1518,0.00,1,1.06,63.0,0
871491,891,0.0,20.0,17.0,84.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1519,0.00,1,1.06,63.0,0
872491,891,0.0,20.0,17.0,84.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1521,0.00,1,1.06,63.0,0
873491,895,0.0,20.0,17.0,84.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1522,0.00,1,1.06,63.0,0
874491,887,0.0,20.0,17.0,84.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1523,0.00,1,1.06,63.0,0
875491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1525,0.00,1,1.06,63.0,0
876491,894,0.0,20.0,17.0,84.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1526,0.00,1,1.06,63.0,0
877491,894,0.0,20.0,17.0,85.0,63.4,1.47,0.103,0.50,0.00,0.000,0.1527,0.00,1,1.06,63.0,0
878491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1529,0.00,1,1.06,63.0,0
879491,893,0.0,20.0,17.0,84.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1530,0.00,1,1.07,63.0,0
880491,884,0.0,20.0,17.0,85.0,63.2,1.45,0.100,0.48,0.00,0.000,0.1532,0.00,1,1.07,63.0,0
881491,897,0.0,20.0,17.0,85.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1533,0.00,1,1.07,63.0,0
882491,894,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1534,0.00,1,1.07,63.0,0
883491,894,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1536,0.00,1,1.07,63.0,0
884491,892,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1537,0.00,1,1.07,63.0,0
885491,892,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1538,0.00,1,1.07,63.0,0
886491,896,0.0,20.0,17.0,85.0,63.4,1.48,0.103,0.50,0.00,0.000,0.1540,0.00,1,1.07,63.0,0
887491,890,0.0,20.0,17.0,85.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1541,0.00,1,1.07,63.0,0
888491,890,0.0,20.0,17.0,85.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1543,0.00,1,1.07,63.0,0
889491,894,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1544,0.00,1,1.07,63.0,0
890491,895,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1545,0.00,1,1.08,63.0,0
891491,892,0.0,20.0,17.0,85.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1547,0.00,1,1.08,63.0,0
892491,888,0.0,20.0,17.0,85.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1548,0.00,1,1.08,63.0,0
893491,897,0.0,20.0,17.0,85.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1549,0.00,1,1.08,63.0,0
894491,896,0.0,20.0,17.0,85.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1551,0.00,1,1.08,63.0,0
895491,891,0.0,20.0,17.0,85.0,63.3,1.47,0.102,0.49,0.00,0.000,0.1552,0.00,1,1.08,63.0,0
896491,892,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1553,0.00,1,1.08,63.0,0
897491,892,0.0,20.0,17.0,85.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1555,0.00,1,1.08,63.0,0
898491,890,0.0,20.0,17.0,85.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1556,0.00,1,1.08,63.0,0
899491,888,0.0,20.0,17.0,85.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1558,0.00,1,1.08,63.0,0
900491,891,0.0,20.0,17.0,85.0,63.3,1.47,0.101,0.49,0.00,0.000,0.1559,0.00,1,1.08,63.0,0
901491,894,0.0,20.0,17.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1560,0.00,1,1.09,63.0,0
902491,897,0.0,20.0,17.0,85.0,63.4,1.48,0.102,0.49,0.00,0.000,0.1562,0.00,1,1.09,63.0,0
903491,888,0.0,20.0,17.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1563,0.00,1,1.09,63.0,0
904491,893,0.0,20.0,17.0,86.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1564,0.00,1,1.09,63.0,0
905491,896,0.0,20.0,18.0,85.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1566,0.00,1,1.09,63.0,0
906491,888,0.0,20.0,17.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1567,0.00,1,1.09,63.0,0
907491,892,0.0,20.0,18.0,86.0,63.4,1.46,0.101,0.49,0.00,0.000,0.1569,0.00,1,1.09,63.0,0
908491,899,0.0,20.0,18.0,86.0,63.5,1.48,0.102,0.49,0.00,0.000,0.1570,0.00,1,1.09,63.0,0
909491,895,0.0,20.0,18.0,86.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1571,0.00,1,1.09,63.0,0
910491,889,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1573,0.00,1,1.09,63.0,0
911491,890,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1574,0.00,1,1.10,63.0,0
912491,894,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1575,0.00,1,1.10,63.0,0
913491,895,0.0,20.0,18.0,86.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1577,0.00,1,1.10,63.0,0
914491,889,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1578,0.00,1,1.10,63.0,0
915491,895,0.0,20.0,18.0,86.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1579,0.00,1,1.10,63.0,0
916491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1581,0.00,1,1.10,63.0,0
917491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1582,0.00,1,1.10,63.0,0
918491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1583,0.00,1,1.10,63.0,0
919491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1585,0.00,1,1.10,63.0,0
920491,888,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1586,0.00,1,1.10,63.0,0
921491,889,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1587,0.00,1,1.10,63.0,0
922491,899,0.0,20.0,18.0,86.0,63.5,1.48,0.102,0.49,0.00,0.000,0.1589,0.00,1,1.11,63.0,0
923491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1590,0.00,1,1.11,63.0,0
924491,892,0.0,20.0,18.0,86.0,63.4,1.46,0.101,0.49,0.00,0.000,0.1591,0.00,1,1.11,63.0,0
925491,895,0.0,20.0,18.0,86.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1593,0.00,1,1.11,63.0,0
926491,891,0.0,20.0,18.0,86.0,63.3,1.46,0.102,0.49,0.00,0.000,0.1594,0.00,1,1.11,63.0,0
927491,891,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1595,0.00,1,1.11,63.0,0
928491,892,0.0,20.0,18.0,86.0,63.4,1.46,0.102,0.49,0.00,0.000,0.1597,0.00,1,1.11,63.0,0
929491,888,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1598,0.00,1,1.11,63.0,0
930491,892,0.0,20.0,18.0,86.0,63.4,1.46,0.102,0.49,0.00,0.000,0.1600,0.00,1,1.11,63.0,0
931491,891,0.0,20.0,18.0,86.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1601,0.00,1,1.11,63.0,0
932491,893,0.0,20.0,18.0,86.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1602,0.00,1,1.12,63.0,0
933491,891,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1604,0.00,1,1.12,63.0,0
934491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1605,0.00,1,1.12,63.0,0
935491,898,0.0,20.0,18.0,87.0,63.5,1.48,0.102,0.49,0.00,0.000,0.1606,0.00,1,1.12,63.0,0
936491,891,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1608,0.00,1,1.12,63.0,0
937491,889,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1609,0.00,1,1.12,63.0,0
938491,897,0.0,20.0,18.0,87.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1610,0.00,1,1.12,63.0,0
939491,898,0.0,20.0,18.0,87.0,63.5,1.48,0.102,0.49,0.00,0.000,0.1612,0.00,1,1.12,63.0,0
940491,894,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1613,0.00,1,1.12,63.0,0
941491,887,0.0,20.0,18.0,87.0,63.3,1.45,0.100,0.49,0.00,0.000,0.1615,0.00,1,1.12,63.0,0
942491,889,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1616,0.00,1,1.12,63.0,0
943491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1617,0.00,1,1.13,63.0,0
944491,892,0.0,20.0,18.0,87.0,63.4,1.46,0.101,0.49,0.00,0.000,0.1619,0.00,1,1.13,63.0,0
945491,892,0.0,20.0,18.0,87.0,63.4,1.46,0.101,0.49,0.00,0.000,0.1620,0.00,1,1.13,63.0,0
946491,891,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1621,0.00,1,1.13,63.0,0
947491,894,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1623,0.00,1,1.13,63.0,0
948491,898,0.0,20.0,18.0,87.0,63.5,1.48,0.102,0.49,0.00,0.000,0.1624,0.00,1,1.13,63.0,0
949491,892,0.0,20.0,18.0,87.0,63.4,1.46,0.100,0.48,0.00,0.000,0.1626,0.00,1,1.13,63.0,0
950491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1627,0.00,1,1.13,63.0,0
951491,895,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1628,0.00,1,1.13,63.0,0
952491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.100,0.49,0.00,0.000,0.1630,0.00,1,1.13,63.0,0
953491,886,0.0,20.0,18.0,87.0,63.3,1.45,0.100,0.48,0.00,0.000,0.1631,0.00,1,1.14,63.0,0
954491,895,0.0,20.0,18.0,87.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1632,0.00,1,1.14,63.0,0
955491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1634,0.00,1,1.14,63.0,0
956491,895,0.0,20.0,18.0,87.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1635,0.00,1,1.14,63.0,0
957491,891,0.0,20.0,18.0,87.0,63.3,1.46,0.101,0.49,0.00,0.000,0.1636,0.00,1,1.14,63.0,0
958491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1638,0.00,1,1.14,63.0,0
959491,895,0.0,20.0,18.0,87.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1639,0.00,1,1.14,63.0,0
960491,894,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1640,0.00,1,1.14,63.0,0
961491,892,0.0,20.0,18.0,87.0,63.4,1.46,0.101,0.49,0.00,0.000,0.1642,0.00,1,1.14,63.0,0
962491,893,0.0,20.0,18.0,87.0,63.4,1.47,0.101,0.49,0.00,0.000,0.1643,0.00,1,1.14,63.0,0
963491,895,0.0,20.0,18.0,87.0,63.4,1.47,0.102,0.49,0.00,0.000,0.1644,0.00,1,1.14,63.0,0
